station,valid,tmpf,p01i,sknt
NUQ,2017-04-17 22:47,57.00,T,0.00
NUQ,2017-04-17 22:56,56.00,T,6.00
NUQ,2017-04-17 23:03,56.00,T,6.00
NUQ,2017-04-17 23:10,56.00,T,4.00
NUQ,2017-04-17 23:35,55.00,0.01,4.00
NUQ,2017-04-17 23:56,55.00,0.03,4.00
NUQ,2017-04-18 00:56,54.00,0.05,0.00
NUQ,2017-04-18 01:56,54.00,0.01,3.00
NUQ,2017-04-18 02:56,54.00,T,0.00
NUQ,2017-04-18 03:04,54.00,T,0.00
NUQ,2017-04-18 03:56,54.00,T,0.00
NUQ,2017-04-18 04:15,54.00,0.00,4.00
NUQ,2017-04-18 04:56,54.00,0.00,0.00
NUQ,2017-04-18 05:07,54.00,0.00,3.00
NUQ,2017-04-18 05:56,55.00,T,0.00
NUQ,2017-04-18 06:26,54.00,T,0.00
NUQ,2017-04-18 06:56,55.00,T,0.00
NUQ,2017-04-18 07:56,55.00,0.00,3.00
NUQ,2017-04-18 08:18,55.00,T,0.00
NUQ,2017-04-18 08:31,56.00,T,3.00
NUQ,2017-04-18 08:56,55.00,T,3.00
NUQ,2017-04-18 09:15,56.00,0.00,0.00
NUQ,2017-04-18 09:42,57.00,0.00,4.00
NUQ,2017-04-18 09:56,57.00,0.00,5.00
NUQ,2017-04-18 10:13,58.00,0.00,6.00
NUQ,2017-04-18 10:30,58.00,0.00,5.00
NUQ,2017-04-18 10:56,60.00,0.00,4.00
NUQ,2017-04-18 11:56,64.00,0.00,10.00
NUQ,2017-04-18 12:56,64.00,0.00,6.00
NUQ,2017-04-18 13:56,64.00,0.00,7.00
NUQ,2017-04-18 14:56,68.00,0.00,7.00
NUQ,2017-04-18 15:56,64.00,0.00,9.00
NUQ,2017-04-18 16:56,66.00,0.00,10.00
NUQ,2017-04-18 17:56,65.00,0.00,9.00
NUQ,2017-04-18 18:56,63.00,0.00,7.00
NUQ,2017-04-18 19:56,59.00,0.00,6.00
NUQ,2017-04-18 20:56,59.00,0.00,4.00
NUQ,2017-04-18 21:56,58.00,0.00,0.00
NUQ,2017-04-18 22:56,56.00,0.00,0.00
NUQ,2017-04-18 23:56,53.00,0.00,0.00
NUQ,2017-04-19 00:56,51.00,0.00,0.00
NUQ,2017-04-19 01:56,50.00,0.00,0.00
NUQ,2017-04-19 02:56,50.00,0.00,0.00
NUQ,2017-04-19 03:56,49.00,0.00,0.00
NUQ,2017-04-19 04:56,47.00,0.00,0.00
NUQ,2017-04-19 05:56,46.00,0.00,0.00
NUQ,2017-04-19 06:56,47.00,0.00,0.00
NUQ,2017-04-19 07:56,51.00,0.00,3.00
NUQ,2017-04-19 08:56,56.00,0.00,5.00
NUQ,2017-04-19 09:56,61.00,0.00,4.00
NUQ,2017-04-19 10:56,65.00,0.00,4.00
NUQ,2017-04-19 11:56,67.00,0.00,4.00
NUQ,2017-04-19 12:56,66.00,0.00,5.00
NUQ,2017-04-19 13:56,68.00,0.00,8.00
NUQ,2017-04-19 14:56,70.00,0.00,5.00
NUQ,2017-04-19 15:56,70.00,0.00,9.00
NUQ,2017-04-19 16:56,68.00,0.00,11.00
NUQ,2017-04-19 17:56,68.00,0.00,8.00
NUQ,2017-04-19 18:56,66.00,0.00,9.00
NUQ,2017-04-19 19:56,63.00,0.00,5.00
NUQ,2017-04-19 20:56,60.00,0.00,5.00
NUQ,2017-04-19 21:56,61.00,0.00,0.00
NUQ,2017-04-19 22:56,61.00,0.00,0.00
NUQ,2017-04-19 23:56,60.00,0.00,0.00
NUQ,2017-04-20 00:56,59.00,0.00,3.00
NUQ,2017-04-20 01:51,55.40,0.03,5.00
NUQ,2017-04-20 01:56,55.00,0.04,7.00
NUQ,2017-04-20 02:04,55.00,0.01,6.00
NUQ,2017-04-20 02:15,55.00,0.02,3.00
NUQ,2017-04-20 02:49,55.00,0.03,4.00
NUQ,2017-04-20 02:56,55.00,0.03,3.00
NUQ,2017-04-20 03:56,54.00,0.04,3.00
NUQ,2017-04-20 04:24,55.00,0.00,0.00
NUQ,2017-04-20 04:56,55.00,0.00,3.00
NUQ,2017-04-20 05:45,54.00,0.00,3.00
NUQ,2017-04-20 05:56,55.00,0.00,3.00
NUQ,2017-04-20 06:04,55.00,0.00,0.00
NUQ,2017-04-20 06:32,53.00,0.00,3.00
NUQ,2017-04-20 06:56,55.00,0.00,0.00
NUQ,2017-04-20 07:07,55.00,0.00,0.00
NUQ,2017-04-20 07:14,55.00,0.00,0.00
NUQ,2017-04-20 07:44,55.00,0.00,0.00
NUQ,2017-04-20 07:56,56.00,0.00,0.00
NUQ,2017-04-20 08:56,57.00,0.00,3.00
NUQ,2017-04-20 09:03,58.00,0.00,3.00
NUQ,2017-04-20 09:15,60.00,0.00,3.00
NUQ,2017-04-20 09:53,60.80,0.00,5.00
NUQ,2017-04-20 09:56,61.00,0.00,6.00
NUQ,2017-04-20 10:56,62.00,0.00,9.00
NUQ,2017-04-20 11:56,63.00,0.00,6.00
NUQ,2017-04-20 12:56,66.00,0.00,10.00
NUQ,2017-04-20 13:56,66.00,0.00,11.00
NUQ,2017-04-20 14:56,68.00,0.00,6.00
NUQ,2017-04-20 15:56,68.00,0.00,10.00
NUQ,2017-04-20 16:56,68.00,0.00,9.00
NUQ,2017-04-20 17:56,66.00,0.00,9.00
NUQ,2017-04-20 18:56,63.00,0.00,8.00
NUQ,2017-04-20 19:56,60.00,0.00,6.00
NUQ,2017-04-20 20:56,58.00,0.00,6.00
NUQ,2017-04-20 21:56,58.00,0.00,5.00
NUQ,2017-04-20 22:56,57.00,0.00,4.00
NUQ,2017-04-20 23:56,56.00,0.00,3.00
NUQ,2017-04-21 00:56,56.00,0.00,3.00
NUQ,2017-04-21 01:56,55.00,0.00,4.00
NUQ,2017-04-21 02:56,54.00,0.00,4.00
NUQ,2017-04-21 03:56,54.00,0.00,4.00
NUQ,2017-04-21 04:56,54.00,0.00,4.00
NUQ,2017-04-21 05:56,53.00,0.00,3.00
NUQ,2017-04-21 06:56,54.00,0.00,3.00
NUQ,2017-04-21 07:56,57.00,0.00,0.00
NUQ,2017-04-21 08:56,60.00,0.00,5.00
NUQ,2017-04-21 09:56,63.00,0.00,5.00
NUQ,2017-04-21 10:56,67.00,0.00,6.00
NUQ,2017-04-21 11:56,69.00,0.00,6.00
NUQ,2017-04-21 12:56,73.00,0.00,4.00
NUQ,2017-04-21 13:56,75.00,0.00,6.00
NUQ,2017-04-21 14:56,75.00,0.00,10.00
NUQ,2017-04-21 15:56,76.00,0.00,8.00
NUQ,2017-04-21 16:56,75.00,0.00,10.00
NUQ,2017-04-21 17:56,75.00,0.00,8.00
NUQ,2017-04-21 18:56,70.00,0.00,10.00
NUQ,2017-04-21 19:56,65.00,0.00,11.00
NUQ,2017-04-21 20:56,62.00,0.00,9.00
NUQ,2017-04-21 21:56,61.00,0.00,7.00
NUQ,2017-04-21 22:56,60.00,0.00,4.00
NUQ,2017-04-21 23:56,58.00,0.00,3.00
NUQ,2017-04-22 00:56,57.00,0.00,4.00
NUQ,2017-04-22 01:56,56.00,0.00,0.00
NUQ,2017-04-22 02:56,55.00,0.00,3.00
NUQ,2017-04-22 03:56,54.00,0.00,4.00
NUQ,2017-04-22 04:56,54.00,0.00,3.00
NUQ,2017-04-22 05:56,51.00,0.00,0.00
NUQ,2017-04-22 06:56,51.00,0.00,0.00
NUQ,2017-04-22 07:56,55.00,0.00,0.00
NUQ,2017-04-22 08:56,62.00,0.00,0.00
NUQ,2017-04-22 09:56,64.00,0.00,3.00
NUQ,2017-04-22 10:56,67.00,0.00,9.00
NUQ,2017-04-22 11:56,66.00,0.00,11.00
NUQ,2017-04-22 12:56,66.00,0.00,15.00
NUQ,2017-04-22 13:56,65.00,0.00,15.00
NUQ,2017-04-22 14:56,65.00,0.00,17.00
NUQ,2017-04-22 15:56,66.00,0.00,13.00
NUQ,2017-04-22 16:56,65.00,0.00,12.00
NUQ,2017-04-22 17:56,64.00,0.00,13.00
NUQ,2017-04-22 18:56,62.00,0.00,10.00
NUQ,2017-04-22 19:56,61.00,0.00,7.00
NUQ,2017-04-22 20:56,57.00,0.00,6.00
NUQ,2017-04-22 21:56,57.00,0.00,7.00
NUQ,2017-04-22 22:56,55.00,0.00,8.00
NUQ,2017-04-22 23:56,54.00,0.00,7.00
NUQ,2017-04-23 00:56,54.00,0.00,5.00
NUQ,2017-04-23 01:56,53.00,0.00,4.00
NUQ,2017-04-23 02:56,53.00,0.00,3.00
NUQ,2017-04-23 03:56,53.00,0.00,4.00
NUQ,2017-04-23 04:56,54.00,0.00,5.00
NUQ,2017-04-23 05:56,54.00,0.00,5.00
NUQ,2017-04-23 06:56,54.00,0.00,6.00
NUQ,2017-04-23 07:56,56.00,0.00,6.00
NUQ,2017-04-23 08:56,59.00,0.00,6.00
NUQ,2017-04-23 09:56,62.00,0.00,5.00
NUQ,2017-04-23 10:56,64.00,0.00,11.00
NUQ,2017-04-23 11:56,65.00,0.00,7.00
NUQ,2017-04-23 12:56,65.00,0.00,9.00
NUQ,2017-04-23 13:56,66.00,0.00,9.00
NUQ,2017-04-23 14:56,66.00,0.00,11.00
NUQ,2017-04-23 15:56,66.00,0.00,9.00
NUQ,2017-04-23 16:56,65.00,0.00,9.00
NUQ,2017-04-23 17:56,62.00,0.00,10.00
NUQ,2017-04-23 18:56,60.00,0.00,7.00
NUQ,2017-04-23 19:56,57.00,0.00,8.00
NUQ,2017-04-23 20:56,56.00,0.00,4.00
NUQ,2017-04-23 21:56,54.00,0.00,4.00
NUQ,2017-04-23 22:56,55.00,0.00,3.00
NUQ,2017-04-23 23:56,54.00,0.00,0.00
NUQ,2017-04-24 00:56,53.00,0.00,3.00
NUQ,2017-04-24 01:56,53.00,0.00,6.00
NUQ,2017-04-24 02:18,53.00,0.00,3.00
NUQ,2017-04-24 02:56,53.00,0.00,3.00
NUQ,2017-04-24 03:43,53.00,0.00,3.00
NUQ,2017-04-24 03:56,54.00,0.00,4.00
NUQ,2017-04-24 04:13,54.00,0.00,3.00
NUQ,2017-04-24 04:56,54.00,0.00,4.00
NUQ,2017-04-24 05:56,54.00,0.00,3.00
NUQ,2017-04-24 06:56,55.00,0.00,0.00
NUQ,2017-04-24 07:56,55.00,0.00,3.00
NUQ,2017-04-24 08:56,57.00,0.00,5.00
NUQ,2017-04-24 09:29,58.00,0.00,3.00
NUQ,2017-04-24 09:56,58.00,0.00,9.00
NUQ,2017-04-24 10:56,59.00,0.00,5.00
NUQ,2017-04-24 11:37,60.00,0.00,10.00
NUQ,2017-04-24 11:56,61.00,0.00,6.00
NUQ,2017-04-24 12:18,60.00,0.00,5.00
NUQ,2017-04-24 12:56,61.00,0.00,4.00
NUQ,2017-04-24 13:56,61.00,0.00,7.00
NUQ,2017-04-24 14:32,62.00,T,8.00
NUQ,2017-04-24 14:56,62.00,T,9.00
NUQ,2017-04-24 15:28,62.00,0.00,7.00
NUQ,2017-04-24 15:56,61.00,0.00,6.00
NUQ,2017-04-24 16:28,62.00,T,9.00
NUQ,2017-04-24 16:56,62.00,T,9.00
NUQ,2017-04-24 17:56,61.00,0.00,8.00
NUQ,2017-04-24 18:04,61.00,0.00,9.00
NUQ,2017-04-24 18:56,60.00,0.00,9.00
NUQ,2017-04-24 19:56,58.00,0.00,7.00
NUQ,2017-04-24 20:34,57.00,0.00,5.00
NUQ,2017-04-24 20:43,57.00,0.00,5.00
NUQ,2017-04-24 20:56,57.00,0.00,4.00
NUQ,2017-04-24 21:12,57.00,0.00,3.00
NUQ,2017-04-24 21:34,56.00,0.00,7.00
NUQ,2017-04-24 21:56,55.00,0.00,9.00
NUQ,2017-04-24 22:56,55.00,0.00,6.00
NUQ,2017-04-24 23:12,55.00,0.00,4.00
NUQ,2017-04-24 23:56,54.00,0.00,4.00
NUQ,2017-04-25 00:37,54.00,0.00,6.00
NUQ,2017-04-25 00:48,54.00,0.00,6.00
NUQ,2017-04-25 00:56,54.00,0.00,4.00
NUQ,2017-04-25 01:56,53.00,0.00,3.00
NUQ,2017-04-25 02:56,52.00,0.00,0.00
NUQ,2017-04-25 03:56,52.00,0.00,5.00
NUQ,2017-04-25 04:56,53.00,0.00,3.00
NUQ,2017-04-25 05:56,53.00,0.00,0.00
NUQ,2017-04-25 06:56,53.00,0.00,3.00
NUQ,2017-04-25 07:56,55.00,0.00,3.00
NUQ,2017-04-25 08:56,58.00,0.00,0.00
NUQ,2017-04-25 09:56,60.00,0.00,10.00
NUQ,2017-04-25 10:56,62.00,0.00,13.00
NUQ,2017-04-25 11:56,63.00,0.00,14.00
NUQ,2017-04-25 12:56,63.00,0.00,13.00
NUQ,2017-04-25 13:56,65.00,0.00,14.00
NUQ,2017-04-25 14:56,65.00,0.00,16.00
NUQ,2017-04-25 15:56,66.00,0.00,15.00
NUQ,2017-04-25 16:56,65.00,0.00,10.00
NUQ,2017-04-25 17:56,63.00,0.00,10.00
NUQ,2017-04-25 18:56,62.00,0.00,9.00
NUQ,2017-04-25 19:56,61.00,0.00,5.00
NUQ,2017-04-25 20:56,58.00,0.00,4.00
NUQ,2017-04-25 21:56,57.00,0.00,4.00
NUQ,2017-04-25 22:56,58.00,0.00,4.00
NUQ,2017-04-25 23:56,57.00,0.00,0.00
NUQ,2017-04-26 00:12,58.00,0.00,0.00
NUQ,2017-04-26 00:24,57.00,0.00,0.00
NUQ,2017-04-26 00:56,57.00,0.00,0.00
NUQ,2017-04-26 01:35,58.00,0.00,3.00
NUQ,2017-04-26 01:56,58.00,0.00,3.00
NUQ,2017-04-26 02:56,57.00,0.00,3.00
NUQ,2017-04-26 03:05,57.00,0.00,0.00
NUQ,2017-04-26 03:56,57.00,0.00,3.00
NUQ,2017-04-26 04:40,56.00,0.00,3.00
NUQ,2017-04-26 04:56,57.00,0.00,0.00
NUQ,2017-04-26 05:56,57.00,0.00,0.00
NUQ,2017-04-26 06:56,57.00,0.00,0.00
NUQ,2017-04-26 07:56,59.00,0.00,4.00
NUQ,2017-04-26 08:56,61.00,0.00,4.00
NUQ,2017-04-26 09:56,63.00,0.00,6.00
NUQ,2017-04-26 10:56,63.00,0.00,4.00
NUQ,2017-04-26 11:56,64.00,0.00,7.00
NUQ,2017-04-26 12:56,64.00,0.00,7.00
NUQ,2017-04-26 13:56,65.00,0.00,3.00
NUQ,2017-04-26 14:56,66.00,0.00,9.00
NUQ,2017-04-26 15:56,66.00,0.00,15.00
NUQ,2017-04-26 16:56,64.00,0.00,11.00
NUQ,2017-04-26 17:41,62.00,0.00,11.00
NUQ,2017-04-26 17:56,62.00,0.00,12.00
NUQ,2017-04-26 18:56,61.00,0.00,8.00
NUQ,2017-04-26 19:56,60.00,0.00,8.00
NUQ,2017-04-26 20:36,59.00,0.00,9.00
NUQ,2017-04-26 20:56,58.00,0.00,10.00
NUQ,2017-04-26 21:13,58.00,0.00,5.00
NUQ,2017-04-26 21:48,58.00,0.00,3.00
NUQ,2017-04-26 21:56,58.00,0.00,3.00
NUQ,2017-04-26 22:56,57.00,0.00,7.00
NUQ,2017-04-26 23:56,56.00,0.00,6.00
NUQ,2017-04-27 00:04,55.00,0.00,7.00
NUQ,2017-04-27 00:56,55.00,0.00,6.00
NUQ,2017-04-27 01:56,53.00,0.00,5.00
NUQ,2017-04-27 02:42,54.00,0.00,0.00
NUQ,2017-04-27 02:56,54.00,0.00,3.00
NUQ,2017-04-27 03:20,53.00,0.00,3.00
NUQ,2017-04-27 03:56,53.00,0.00,3.00
NUQ,2017-04-27 04:56,51.00,0.00,4.00
NUQ,2017-04-27 05:56,52.00,0.00,0.00
NUQ,2017-04-27 06:56,52.00,0.00,0.00
NUQ,2017-04-27 07:23,54.00,0.00,0.00
NUQ,2017-04-27 07:56,54.00,0.00,4.00
NUQ,2017-04-27 08:56,57.00,0.00,4.00
NUQ,2017-04-27 09:56,60.00,0.00,0.00
NUQ,2017-04-27 10:56,63.00,0.00,9.00
NUQ,2017-04-27 11:56,65.00,0.00,9.00
NUQ,2017-04-27 12:56,66.00,0.00,12.00
NUQ,2017-04-27 13:56,68.00,0.00,17.00
NUQ,2017-04-27 14:56,70.00,0.00,15.00
NUQ,2017-04-27 15:56,67.00,0.00,14.00
NUQ,2017-04-27 16:56,67.00,0.00,12.00
NUQ,2017-04-27 17:56,65.00,0.00,12.00
NUQ,2017-04-27 18:56,64.00,0.00,10.00
NUQ,2017-04-27 19:56,60.00,0.00,14.00
NUQ,2017-04-27 20:56,58.00,0.00,14.00
NUQ,2017-04-27 21:56,57.00,0.00,8.00
NUQ,2017-04-27 22:56,56.00,0.00,5.00
NUQ,2017-04-27 23:56,56.00,0.00,8.00
NUQ,2017-04-28 00:56,54.00,0.00,3.00
NUQ,2017-04-28 01:56,54.00,0.00,3.00
NUQ,2017-04-28 02:56,53.00,0.00,0.00
NUQ,2017-04-28 03:56,50.00,0.00,0.00
NUQ,2017-04-28 04:56,51.00,0.00,0.00
NUQ,2017-04-28 05:56,50.00,0.00,0.00
NUQ,2017-04-28 06:56,50.00,0.00,0.00
NUQ,2017-04-28 07:56,55.00,0.00,0.00
NUQ,2017-04-28 08:56,58.00,0.00,5.00
NUQ,2017-04-28 09:56,61.00,0.00,6.00
NUQ,2017-04-28 10:56,64.00,0.00,8.00
NUQ,2017-04-28 11:56,66.00,0.00,10.00
NUQ,2017-04-28 12:56,70.00,0.00,10.00
NUQ,2017-04-28 13:56,72.00,0.00,10.00
NUQ,2017-04-28 14:56,73.00,0.00,13.00
NUQ,2017-04-28 15:56,74.00,0.00,11.00
NUQ,2017-04-28 16:56,74.00,0.00,14.00
NUQ,2017-04-28 17:56,73.00,0.00,9.00
NUQ,2017-04-28 18:56,70.00,0.00,10.00
NUQ,2017-04-28 19:56,64.00,0.00,8.00
NUQ,2017-04-28 20:56,61.00,0.00,3.00
NUQ,2017-04-28 21:56,59.00,0.00,0.00
NUQ,2017-04-28 22:56,61.00,0.00,4.00
NUQ,2017-04-28 23:56,60.00,0.00,0.00
NUQ,2017-04-29 00:56,60.00,0.00,5.00
NUQ,2017-04-29 01:56,59.00,0.00,4.00
NUQ,2017-04-29 02:56,60.00,0.00,5.00
NUQ,2017-04-29 03:56,59.00,0.00,5.00
NUQ,2017-04-29 04:56,57.00,0.00,7.00
NUQ,2017-04-29 05:56,55.00,0.00,0.00
NUQ,2017-04-29 06:56,57.00,0.00,4.00
NUQ,2017-04-29 07:56,63.00,0.00,0.00
NUQ,2017-04-29 08:56,67.00,0.00,4.00
NUQ,2017-04-29 09:56,70.00,0.00,6.00
NUQ,2017-04-29 10:56,73.00,0.00,7.00
NUQ,2017-04-29 11:56,75.00,0.00,6.00
NUQ,2017-04-29 12:56,76.00,0.00,8.00
NUQ,2017-04-29 13:56,77.00,0.00,9.00
NUQ,2017-04-29 14:56,79.00,0.00,6.00
NUQ,2017-04-29 15:56,79.00,0.00,10.00
NUQ,2017-04-29 16:56,77.00,0.00,12.00
NUQ,2017-04-29 17:56,73.00,0.00,11.00
NUQ,2017-04-29 18:56,70.00,0.00,10.00
NUQ,2017-04-29 19:56,65.00,0.00,10.00
NUQ,2017-04-29 20:56,63.00,0.00,9.00
NUQ,2017-04-29 21:56,60.00,0.00,4.00
NUQ,2017-04-29 22:56,57.00,0.00,6.00
NUQ,2017-04-29 23:56,56.00,0.00,5.00
NUQ,2017-04-30 00:56,56.00,0.00,0.00
NUQ,2017-04-30 01:56,56.00,0.00,4.00
NUQ,2017-04-30 02:56,56.00,0.00,0.00
NUQ,2017-04-30 03:56,56.00,0.00,0.00
NUQ,2017-04-30 04:56,54.00,0.00,0.00
NUQ,2017-04-30 05:56,53.00,0.00,0.00
NUQ,2017-04-30 06:56,53.00,0.00,0.00
NUQ,2017-04-30 07:56,57.00,0.00,3.00
NUQ,2017-04-30 08:56,61.00,0.00,3.00
NUQ,2017-04-30 09:56,64.00,0.00,4.00
NUQ,2017-04-30 10:56,67.00,0.00,6.00
NUQ,2017-04-30 11:56,71.00,0.00,6.00
NUQ,2017-04-30 12:56,75.00,0.00,8.00
NUQ,2017-04-30 13:56,75.00,0.00,11.00
NUQ,2017-04-30 14:56,76.00,0.00,11.00
NUQ,2017-04-30 15:56,76.00,0.00,13.00
NUQ,2017-04-30 16:56,74.00,0.00,12.00
NUQ,2017-04-30 17:56,71.00,0.00,13.00
NUQ,2017-04-30 18:56,67.00,0.00,13.00
NUQ,2017-04-30 19:56,64.00,0.00,7.00
NUQ,2017-04-30 20:56,62.00,0.00,4.00
NUQ,2017-04-30 21:56,61.00,0.00,7.00
NUQ,2017-04-30 22:56,60.00,0.00,3.00
NUQ,2017-04-30 23:56,60.00,0.00,3.00
NUQ,2017-05-01 00:56,59.00,0.00,3.00
NUQ,2017-05-01 01:56,59.00,0.00,3.00
NUQ,2017-05-01 02:56,59.00,0.00,0.00
NUQ,2017-05-01 03:56,58.00,0.00,0.00
NUQ,2017-05-01 04:56,57.00,0.00,0.00
NUQ,2017-05-01 05:56,56.00,0.00,0.00
NUQ,2017-05-01 06:56,57.00,0.00,0.00
NUQ,2017-05-01 07:56,62.00,0.00,0.00
NUQ,2017-05-01 08:56,66.00,0.00,5.00
NUQ,2017-05-01 09:56,71.00,0.00,6.00
NUQ,2017-05-01 10:56,74.00,0.00,6.00
NUQ,2017-05-01 11:56,80.00,0.00,7.00
NUQ,2017-05-01 12:56,82.00,0.00,12.00
NUQ,2017-05-01 13:56,85.00,0.00,9.00
NUQ,2017-05-01 14:56,87.00,0.00,9.00
NUQ,2017-05-01 15:56,87.00,0.00,10.00
NUQ,2017-05-01 16:56,86.00,0.00,10.00
NUQ,2017-05-01 17:56,86.00,0.00,6.00
NUQ,2017-05-01 18:56,76.00,0.00,9.00
NUQ,2017-05-01 19:56,72.00,0.00,7.00
NUQ,2017-05-01 20:56,68.00,0.00,7.00
NUQ,2017-05-01 21:56,68.00,0.00,4.00
NUQ,2017-05-01 22:56,67.00,0.00,3.00
NUQ,2017-05-01 23:56,65.00,0.00,5.00
NUQ,2017-05-02 00:56,65.00,0.00,3.00
NUQ,2017-05-02 01:56,65.00,0.00,0.00
NUQ,2017-05-02 02:56,61.00,0.00,5.00
NUQ,2017-05-02 03:56,63.00,0.00,0.00
NUQ,2017-05-02 04:56,60.00,0.00,4.00
NUQ,2017-05-02 05:56,61.00,0.00,0.00
NUQ,2017-05-02 06:56,63.00,0.00,0.00
NUQ,2017-05-02 07:56,67.00,0.00,0.00
NUQ,2017-05-02 08:56,71.00,0.00,3.00
NUQ,2017-05-02 09:56,74.00,0.00,5.00
NUQ,2017-05-02 10:56,79.00,0.00,7.00
NUQ,2017-05-02 11:56,82.00,0.00,11.00
NUQ,2017-05-02 12:56,84.00,0.00,10.00
NUQ,2017-05-02 13:56,87.00,0.00,9.00
NUQ,2017-05-02 14:56,89.00,0.00,8.00
NUQ,2017-05-02 15:56,90.00,0.00,10.00
NUQ,2017-05-02 16:56,89.00,0.00,9.00
NUQ,2017-05-02 17:56,86.00,0.00,8.00
NUQ,2017-05-02 18:56,75.00,0.00,10.00
NUQ,2017-05-02 19:56,71.00,0.00,7.00
NUQ,2017-05-02 20:56,69.00,0.00,10.00
NUQ,2017-05-02 21:56,67.00,0.00,4.00
NUQ,2017-05-02 22:56,66.00,0.00,3.00
NUQ,2017-05-02 23:56,66.00,0.00,0.00
NUQ,2017-05-03 00:56,64.00,0.00,3.00
NUQ,2017-05-03 01:56,66.00,0.00,0.00
NUQ,2017-05-03 02:56,64.00,0.00,0.00
NUQ,2017-05-03 03:56,63.00,0.00,0.00
NUQ,2017-05-03 04:56,62.00,0.00,0.00
NUQ,2017-05-03 05:56,64.00,0.00,0.00
NUQ,2017-05-03 06:56,63.00,0.00,0.00
NUQ,2017-05-03 07:56,69.00,0.00,0.00
NUQ,2017-05-03 08:56,73.00,0.00,3.00
NUQ,2017-05-03 09:56,76.00,0.00,6.00
NUQ,2017-05-03 10:56,80.00,0.00,5.00
NUQ,2017-05-03 11:56,85.00,0.00,5.00
NUQ,2017-05-03 12:56,87.00,0.00,0.00
NUQ,2017-05-03 13:56,89.00,0.00,4.00
NUQ,2017-05-03 14:56,89.00,0.00,11.00
NUQ,2017-05-03 15:56,88.00,0.00,9.00
NUQ,2017-05-03 16:56,85.00,0.00,9.00
NUQ,2017-05-03 17:56,80.00,0.00,12.00
NUQ,2017-05-03 18:56,75.00,0.00,10.00
NUQ,2017-05-03 19:56,70.00,0.00,6.00
NUQ,2017-05-03 20:56,67.00,0.00,4.00
NUQ,2017-05-03 21:56,66.00,0.00,3.00
NUQ,2017-05-03 22:56,64.00,0.00,3.00
NUQ,2017-05-03 23:56,64.00,0.00,3.00
NUQ,2017-05-04 00:56,63.00,0.00,3.00
NUQ,2017-05-04 01:56,62.00,0.00,3.00
NUQ,2017-05-04 02:56,60.00,0.00,3.00
NUQ,2017-05-04 03:56,59.00,0.00,4.00
NUQ,2017-05-04 04:56,59.00,0.00,0.00
NUQ,2017-05-04 05:56,59.00,0.00,3.00
NUQ,2017-05-04 06:56,59.00,0.00,3.00
NUQ,2017-05-04 07:56,61.00,0.00,4.00
NUQ,2017-05-04 08:56,63.00,0.00,6.00
NUQ,2017-05-04 09:56,66.00,0.00,7.00
NUQ,2017-05-04 10:56,68.00,0.00,7.00
NUQ,2017-05-04 11:56,70.00,0.00,8.00
NUQ,2017-05-04 12:56,73.00,0.00,10.00
NUQ,2017-05-04 13:56,72.00,0.00,13.00
NUQ,2017-05-04 14:56,70.00,0.00,12.00
NUQ,2017-05-04 15:56,69.00,0.00,12.00
NUQ,2017-05-04 16:56,67.00,0.00,13.00
NUQ,2017-05-04 17:56,66.00,0.00,10.00
NUQ,2017-05-04 18:56,64.00,0.00,10.00
NUQ,2017-05-04 19:56,61.00,0.00,10.00
NUQ,2017-05-04 20:07,61.00,0.00,8.00
NUQ,2017-05-04 20:45,59.00,0.00,14.00
NUQ,2017-05-04 20:56,59.00,0.00,8.00
NUQ,2017-05-04 21:56,58.00,0.00,11.00
NUQ,2017-05-04 22:07,58.00,0.00,7.00
NUQ,2017-05-04 22:21,58.00,0.00,8.00
NUQ,2017-05-04 22:56,58.00,0.00,9.00
NUQ,2017-05-04 23:51,57.20,0.00,7.00
NUQ,2017-05-04 23:56,58.00,0.00,6.00
NUQ,2017-05-05 00:28,58.00,0.00,4.00
NUQ,2017-05-05 00:56,58.00,0.00,4.00
NUQ,2017-05-05 01:56,58.00,0.00,5.00
NUQ,2017-05-05 02:56,58.00,0.00,0.00
NUQ,2017-05-05 03:42,58.00,0.00,6.00
NUQ,2017-05-05 03:56,57.00,0.00,8.00
NUQ,2017-05-05 04:20,56.00,0.00,7.00
NUQ,2017-05-05 04:29,56.00,0.00,8.00
NUQ,2017-05-05 04:56,55.00,0.00,6.00
NUQ,2017-05-05 05:56,54.00,0.00,6.00
NUQ,2017-05-05 06:56,56.00,0.00,4.00
NUQ,2017-05-05 07:56,57.00,0.00,4.00
NUQ,2017-05-05 08:13,58.00,0.00,0.00
NUQ,2017-05-05 08:56,60.00,0.00,0.00
NUQ,2017-05-05 09:25,62.00,0.00,5.00
NUQ,2017-05-05 09:32,62.00,0.00,6.00
NUQ,2017-05-05 09:56,62.00,0.00,11.00
NUQ,2017-05-05 10:56,65.00,0.00,11.00
NUQ,2017-05-05 11:56,68.00,0.00,5.00
NUQ,2017-05-05 12:56,69.00,0.00,8.00
NUQ,2017-05-05 13:56,69.00,0.00,9.00
NUQ,2017-05-05 14:56,68.00,0.00,12.00
NUQ,2017-05-05 15:56,66.00,0.00,12.00
NUQ,2017-05-05 16:56,64.00,0.00,11.00
NUQ,2017-05-05 17:56,62.00,0.00,16.00
NUQ,2017-05-05 18:56,59.00,0.00,11.00
NUQ,2017-05-05 19:56,56.00,0.00,5.00
