station,valid,tmpf,p01i,sknt
SJC,2017-02-26 14:53,58.00,0.00,11.00
SJC,2017-02-26 15:53,58.00,0.00,10.00
SJC,2017-02-26 16:09,55.00,0.00,13.00
SJC,2017-02-26 16:53,54.00,0.00,14.00
SJC,2017-02-26 17:53,53.00,0.00,12.00
SJC,2017-02-26 18:53,51.00,0.00,9.00
SJC,2017-02-26 19:53,49.00,0.00,8.00
SJC,2017-02-26 20:53,49.00,0.00,6.00
SJC,2017-02-26 21:53,50.00,0.00,5.00
SJC,2017-02-26 22:53,48.00,0.01,0.00
SJC,2017-02-26 23:53,48.00,0.01,4.00
SJC,2017-02-27 00:08,47.00,0.01,4.00
SJC,2017-02-27 00:18,47.00,0.01,4.00
SJC,2017-02-27 00:30,47.00,0.01,4.00
SJC,2017-02-27 00:53,47.00,0.01,0.00
SJC,2017-02-27 01:09,47.00,0.00,0.00
SJC,2017-02-27 01:53,47.00,0.00,3.00
SJC,2017-02-27 02:53,46.00,T,3.00
SJC,2017-02-27 03:41,46.00,0.03,4.00
SJC,2017-02-27 03:53,46.00,0.04,0.00
SJC,2017-02-27 04:05,46.00,T,0.00
SJC,2017-02-27 04:53,45.00,T,0.00
SJC,2017-02-27 05:53,43.00,0.00,3.00
SJC,2017-02-27 06:53,43.00,0.00,0.00
SJC,2017-02-27 07:53,47.00,0.00,0.00
SJC,2017-02-27 08:53,49.00,0.00,0.00
SJC,2017-02-27 09:53,51.00,0.00,4.00
SJC,2017-02-27 10:53,52.00,0.00,6.00
SJC,2017-02-27 11:53,53.00,0.00,5.00
SJC,2017-02-27 12:53,55.00,0.00,9.00
SJC,2017-02-27 13:53,55.00,0.00,10.00
SJC,2017-02-27 14:53,55.00,0.00,9.00
SJC,2017-02-27 15:53,55.00,0.00,11.00
SJC,2017-02-27 16:53,53.00,0.00,15.00
SJC,2017-02-27 17:53,51.00,0.00,10.00
SJC,2017-02-27 18:53,49.00,0.00,11.00
SJC,2017-02-27 19:53,47.00,0.00,8.00
SJC,2017-02-27 20:53,48.00,0.00,5.00
SJC,2017-02-27 21:53,46.00,0.00,6.00
SJC,2017-02-27 22:53,45.00,0.00,3.00
SJC,2017-02-27 23:53,44.00,0.00,3.00
SJC,2017-02-28 00:53,43.00,0.00,3.00
SJC,2017-02-28 01:53,42.00,0.00,0.00
SJC,2017-02-28 02:53,42.00,0.00,0.00
SJC,2017-02-28 03:53,41.00,0.00,0.00
SJC,2017-02-28 04:53,40.00,0.00,3.00
SJC,2017-02-28 05:53,40.00,0.00,0.00
SJC,2017-02-28 06:53,40.00,0.00,0.00
SJC,2017-02-28 07:53,43.00,0.00,0.00
SJC,2017-02-28 08:53,48.00,0.00,5.00
SJC,2017-02-28 09:53,51.00,0.00,7.00
SJC,2017-02-28 10:53,52.00,0.00,8.00
SJC,2017-02-28 11:53,54.00,0.00,6.00
SJC,2017-02-28 12:53,57.00,0.00,7.00
SJC,2017-02-28 13:53,58.00,0.00,8.00
SJC,2017-02-28 14:53,58.00,0.00,8.00
SJC,2017-02-28 15:53,57.00,0.00,12.00
SJC,2017-02-28 16:53,55.00,0.00,13.00
SJC,2017-02-28 17:53,53.00,0.00,10.00
SJC,2017-02-28 18:53,51.00,0.00,10.00
SJC,2017-02-28 19:53,50.00,0.00,11.00
SJC,2017-02-28 20:53,48.00,0.00,6.00
SJC,2017-02-28 21:53,47.00,0.00,4.00
SJC,2017-02-28 22:53,45.00,0.00,0.00
SJC,2017-02-28 23:53,45.00,0.00,4.00
SJC,2017-03-01 00:53,42.00,0.00,4.00
SJC,2017-03-01 01:53,43.00,0.00,3.00
SJC,2017-03-01 02:53,42.00,0.00,4.00
SJC,2017-03-01 03:53,40.00,0.00,3.00
SJC,2017-03-01 04:53,40.00,0.00,0.00
SJC,2017-03-01 05:53,38.00,0.00,4.00
SJC,2017-03-01 06:53,39.00,0.00,4.00
SJC,2017-03-01 07:53,43.00,0.00,0.00
SJC,2017-03-01 08:53,48.00,0.00,0.00
SJC,2017-03-01 09:53,51.00,0.00,0.00
SJC,2017-03-01 10:53,55.00,0.00,3.00
SJC,2017-03-01 11:53,59.00,0.00,0.00
SJC,2017-03-01 12:53,61.00,0.00,0.00
SJC,2017-03-01 13:53,63.00,0.00,7.00
SJC,2017-03-01 14:53,63.00,0.00,8.00
SJC,2017-03-01 15:53,63.00,0.00,10.00
SJC,2017-03-01 16:53,60.00,0.00,12.00
SJC,2017-03-01 17:53,56.00,0.00,12.00
SJC,2017-03-01 18:53,53.00,0.00,9.00
SJC,2017-03-01 19:53,51.00,0.00,5.00
SJC,2017-03-01 20:53,54.00,0.00,3.00
SJC,2017-03-01 21:53,51.00,0.00,0.00
SJC,2017-03-01 22:53,48.00,0.00,0.00
SJC,2017-03-01 23:53,47.00,0.00,3.00
SJC,2017-03-02 00:53,45.00,0.00,4.00
SJC,2017-03-02 01:53,43.00,0.00,3.00
SJC,2017-03-02 02:53,42.00,0.00,3.00
SJC,2017-03-02 03:53,41.00,0.00,3.00
SJC,2017-03-02 04:53,41.00,0.00,0.00
SJC,2017-03-02 05:53,40.00,0.00,3.00
SJC,2017-03-02 06:53,41.00,0.00,3.00
SJC,2017-03-02 07:53,44.00,0.00,4.00
SJC,2017-03-02 08:53,50.00,0.00,0.00
SJC,2017-03-02 09:53,55.00,0.00,0.00
SJC,2017-03-02 10:53,59.00,0.00,0.00
SJC,2017-03-02 11:53,62.00,0.00,0.00
SJC,2017-03-02 12:53,63.00,0.00,6.00
SJC,2017-03-02 13:53,63.00,0.00,7.00
SJC,2017-03-02 14:53,65.00,0.00,6.00
SJC,2017-03-02 15:53,66.00,0.00,6.00
SJC,2017-03-02 16:53,64.00,0.00,9.00
SJC,2017-03-02 17:53,60.00,0.00,8.00
SJC,2017-03-02 18:53,56.00,0.00,8.00
SJC,2017-03-02 19:53,55.00,0.00,6.00
SJC,2017-03-02 20:53,54.00,0.00,3.00
SJC,2017-03-02 21:53,53.00,0.00,0.00
SJC,2017-03-02 22:53,52.00,0.00,0.00
SJC,2017-03-02 23:53,50.00,0.00,3.00
SJC,2017-03-03 00:53,48.00,0.00,0.00
SJC,2017-03-03 01:53,48.00,0.00,0.00
SJC,2017-03-03 02:53,46.00,0.00,0.00
SJC,2017-03-03 03:53,45.00,0.00,0.00
SJC,2017-03-03 04:53,44.00,0.00,0.00
SJC,2017-03-03 05:53,43.00,0.00,3.00
SJC,2017-03-03 06:53,44.00,0.00,4.00
SJC,2017-03-03 07:53,47.00,0.00,0.00
SJC,2017-03-03 08:53,51.00,0.00,4.00
SJC,2017-03-03 09:53,55.00,0.00,0.00
SJC,2017-03-03 10:53,60.00,0.00,3.00
SJC,2017-03-03 11:53,62.00,0.00,3.00
SJC,2017-03-03 12:53,65.00,0.00,4.00
SJC,2017-03-03 13:53,66.00,0.00,5.00
SJC,2017-03-03 14:53,66.00,0.00,6.00
SJC,2017-03-03 15:53,63.00,0.00,8.00
SJC,2017-03-03 16:53,59.00,0.00,10.00
SJC,2017-03-03 17:53,56.00,0.00,8.00
SJC,2017-03-03 18:53,54.00,0.00,10.00
SJC,2017-03-03 19:53,52.00,0.00,8.00
SJC,2017-03-03 20:53,52.00,0.00,8.00
SJC,2017-03-03 21:53,51.00,0.00,8.00
SJC,2017-03-03 22:53,51.00,0.00,7.00
SJC,2017-03-03 23:53,50.00,0.00,4.00
SJC,2017-03-04 00:36,48.00,0.00,5.00
SJC,2017-03-04 00:53,48.00,0.00,5.00
SJC,2017-03-04 01:53,48.00,0.00,3.00
SJC,2017-03-04 02:53,49.00,0.00,0.00
SJC,2017-03-04 03:27,49.00,0.00,0.00
SJC,2017-03-04 03:53,49.00,0.00,3.00
SJC,2017-03-04 04:53,49.00,0.00,0.00
SJC,2017-03-04 05:33,49.00,0.00,0.00
SJC,2017-03-04 05:53,50.00,T,0.00
SJC,2017-03-04 06:29,48.00,T,5.00
SJC,2017-03-04 06:53,49.00,T,3.00
SJC,2017-03-04 07:53,50.00,0.00,7.00
SJC,2017-03-04 08:53,54.00,0.00,7.00
SJC,2017-03-04 09:53,57.00,0.00,6.00
SJC,2017-03-04 10:13,57.00,0.00,6.00
SJC,2017-03-04 10:53,57.00,0.00,6.00
SJC,2017-03-04 11:17,60.00,T,3.00
SJC,2017-03-04 11:53,60.00,T,0.00
SJC,2017-03-04 12:53,60.00,0.00,5.00
SJC,2017-03-04 13:53,60.00,0.00,3.00
SJC,2017-03-04 14:53,61.00,0.00,4.00
SJC,2017-03-04 15:53,61.00,0.00,12.00
SJC,2017-03-04 16:53,60.00,0.00,12.00
SJC,2017-03-04 17:53,56.00,0.00,10.00
SJC,2017-03-04 18:53,55.00,0.00,18.00
SJC,2017-03-04 19:53,55.00,0.00,11.00
SJC,2017-03-04 20:53,54.00,T,12.00
SJC,2017-03-04 21:53,53.00,0.01,13.00
SJC,2017-03-04 22:53,52.00,0.13,7.00
SJC,2017-03-04 23:10,51.00,0.02,7.00
SJC,2017-03-04 23:53,51.00,0.04,0.00
SJC,2017-03-05 00:06,51.00,T,6.00
SJC,2017-03-05 00:53,52.00,T,4.00
SJC,2017-03-05 01:53,52.00,0.00,5.00
SJC,2017-03-05 02:53,50.00,0.04,4.00
SJC,2017-03-05 03:53,49.00,T,3.00
SJC,2017-03-05 04:53,48.00,0.04,5.00
SJC,2017-03-05 05:35,48.00,0.02,18.00
SJC,2017-03-05 05:46,47.00,0.03,10.00
SJC,2017-03-05 05:53,47.00,0.03,11.00
SJC,2017-03-05 06:53,46.00,T,8.00
SJC,2017-03-05 07:53,48.00,T,3.00
SJC,2017-03-05 08:53,48.00,T,7.00
SJC,2017-03-05 09:53,49.00,T,8.00
SJC,2017-03-05 10:53,50.00,T,5.00
SJC,2017-03-05 11:53,51.00,T,11.00
SJC,2017-03-05 12:12,46.40,0.00,15.00
SJC,2017-03-05 12:53,50.00,0.02,12.00
SJC,2017-03-05 13:53,51.00,0.00,15.00
SJC,2017-03-05 14:06,48.00,0.00,14.00
SJC,2017-03-05 14:41,47.00,T,17.00
SJC,2017-03-05 14:53,44.00,0.01,12.00
SJC,2017-03-05 15:53,51.00,T,9.00
SJC,2017-03-05 16:18,47.00,T,11.00
SJC,2017-03-05 16:53,49.00,T,11.00
SJC,2017-03-05 17:36,46.00,T,5.00
SJC,2017-03-05 17:51,46.40,T,6.00
SJC,2017-03-05 17:53,46.00,T,6.00
SJC,2017-03-05 18:53,46.00,T,4.00
SJC,2017-03-05 19:53,44.00,0.00,5.00
SJC,2017-03-05 20:53,45.00,0.00,5.00
SJC,2017-03-05 21:53,42.00,0.00,5.00
SJC,2017-03-05 22:53,43.00,T,3.00
SJC,2017-03-05 23:53,41.00,0.00,5.00
SJC,2017-03-06 00:53,40.00,0.00,7.00
SJC,2017-03-06 01:53,42.00,T,4.00
SJC,2017-03-06 02:53,41.00,T,7.00
SJC,2017-03-06 03:53,43.00,T,8.00
SJC,2017-03-06 04:53,42.00,0.01,7.00
SJC,2017-03-06 05:53,43.00,T,3.00
SJC,2017-03-06 06:53,43.00,0.02,9.00
SJC,2017-03-06 07:53,44.00,T,7.00
SJC,2017-03-06 08:53,48.00,T,10.00
SJC,2017-03-06 09:53,50.00,0.00,7.00
SJC,2017-03-06 10:53,53.00,0.00,3.00
SJC,2017-03-06 11:53,53.00,T,5.00
SJC,2017-03-06 12:53,53.00,T,5.00
SJC,2017-03-06 13:53,56.00,0.00,4.00
SJC,2017-03-06 14:53,55.00,0.00,0.00
SJC,2017-03-06 15:53,55.00,0.00,0.00
SJC,2017-03-06 16:53,56.00,0.00,4.00
SJC,2017-03-06 17:53,52.00,0.00,8.00
SJC,2017-03-06 18:53,52.00,0.00,8.00
SJC,2017-03-06 19:53,51.00,0.00,7.00
SJC,2017-03-06 20:53,48.00,0.00,6.00
SJC,2017-03-06 21:53,50.00,0.00,0.00
SJC,2017-03-06 22:53,47.00,0.00,3.00
SJC,2017-03-06 23:53,45.00,0.00,4.00
SJC,2017-03-07 00:53,44.00,0.00,3.00
SJC,2017-03-07 01:53,44.00,0.00,0.00
SJC,2017-03-07 02:53,42.00,0.00,3.00
SJC,2017-03-07 03:53,42.00,0.00,0.00
SJC,2017-03-07 04:53,42.00,0.00,0.00
SJC,2017-03-07 05:53,41.00,0.00,0.00
SJC,2017-03-07 06:53,41.00,0.00,4.00
SJC,2017-03-07 07:53,45.00,0.00,0.00
SJC,2017-03-07 08:53,50.00,0.00,0.00
SJC,2017-03-07 09:53,52.00,0.00,0.00
SJC,2017-03-07 10:53,57.00,0.00,0.00
SJC,2017-03-07 11:53,58.00,0.00,4.00
SJC,2017-03-07 12:53,59.00,0.00,0.00
SJC,2017-03-07 13:53,61.00,0.00,5.00
SJC,2017-03-07 14:53,61.00,0.00,8.00
SJC,2017-03-07 15:53,60.00,0.00,11.00
SJC,2017-03-07 16:53,60.00,0.00,7.00
SJC,2017-03-07 17:53,56.00,0.00,12.00
SJC,2017-03-07 18:53,55.00,0.00,10.00
SJC,2017-03-07 19:53,53.00,0.00,5.00
SJC,2017-03-07 20:53,52.00,0.00,5.00
SJC,2017-03-07 21:53,52.00,0.00,6.00
SJC,2017-03-07 22:53,52.00,0.00,0.00
SJC,2017-03-07 23:53,50.00,0.00,3.00
SJC,2017-03-08 00:53,48.00,0.00,4.00
SJC,2017-03-08 01:53,48.00,0.00,0.00
SJC,2017-03-08 02:53,47.00,0.00,0.00
SJC,2017-03-08 03:53,45.00,0.00,3.00
SJC,2017-03-08 04:53,45.00,0.00,0.00
SJC,2017-03-08 05:53,44.00,0.00,0.00
SJC,2017-03-08 06:53,45.00,0.00,0.00
SJC,2017-03-08 07:53,50.00,0.00,0.00
SJC,2017-03-08 08:53,54.00,0.00,0.00
SJC,2017-03-08 09:53,58.00,0.00,5.00
SJC,2017-03-08 10:53,60.00,0.00,7.00
SJC,2017-03-08 11:53,63.00,0.00,8.00
SJC,2017-03-08 12:53,66.00,0.00,7.00
SJC,2017-03-08 13:53,65.00,0.00,12.00
SJC,2017-03-08 14:53,66.00,0.00,9.00
SJC,2017-03-08 15:53,66.00,0.00,10.00
SJC,2017-03-08 16:53,64.00,0.00,11.00
SJC,2017-03-08 17:53,62.00,0.00,8.00
SJC,2017-03-08 18:53,60.00,0.00,8.00
SJC,2017-03-08 19:53,57.00,0.00,10.00
SJC,2017-03-08 20:53,56.00,0.00,6.00
SJC,2017-03-08 21:53,54.00,0.00,5.00
SJC,2017-03-08 22:53,56.00,0.00,4.00
SJC,2017-03-08 23:53,54.00,0.00,0.00
SJC,2017-03-09 00:53,53.00,0.00,3.00
SJC,2017-03-09 01:53,51.00,0.00,0.00
SJC,2017-03-09 02:53,51.00,0.00,3.00
SJC,2017-03-09 03:53,50.00,0.00,0.00
SJC,2017-03-09 04:53,50.00,0.00,0.00
SJC,2017-03-09 05:53,48.00,0.00,3.00
SJC,2017-03-09 06:53,50.00,0.00,3.00
SJC,2017-03-09 07:53,53.00,0.00,0.00
SJC,2017-03-09 08:53,59.00,0.00,0.00
SJC,2017-03-09 09:53,62.00,0.00,0.00
SJC,2017-03-09 10:53,65.00,0.00,4.00
SJC,2017-03-09 11:53,67.00,0.00,5.00
SJC,2017-03-09 12:53,70.00,0.00,10.00
SJC,2017-03-09 13:53,70.00,0.00,10.00
SJC,2017-03-09 14:53,70.00,0.00,9.00
SJC,2017-03-09 15:53,69.00,0.00,12.00
SJC,2017-03-09 16:53,66.00,0.00,11.00
SJC,2017-03-09 17:53,64.00,0.00,8.00
SJC,2017-03-09 18:53,62.00,0.00,9.00
SJC,2017-03-09 19:53,59.00,0.00,6.00
SJC,2017-03-09 20:53,59.00,0.00,4.00
SJC,2017-03-09 21:53,57.00,0.00,4.00
SJC,2017-03-09 22:53,58.00,0.00,4.00
SJC,2017-03-09 23:53,56.00,0.00,0.00
SJC,2017-03-10 00:53,57.00,0.00,0.00
SJC,2017-03-10 01:53,54.00,0.00,3.00
SJC,2017-03-10 02:53,54.00,0.00,0.00
SJC,2017-03-10 03:53,54.00,0.00,0.00
SJC,2017-03-10 04:53,54.00,0.00,0.00
SJC,2017-03-10 05:53,53.00,0.00,0.00
SJC,2017-03-10 06:53,55.00,0.00,0.00
SJC,2017-03-10 07:53,55.00,0.00,0.00
SJC,2017-03-10 08:53,58.00,0.00,4.00
SJC,2017-03-10 09:53,60.00,0.00,3.00
SJC,2017-03-10 10:53,62.00,0.00,4.00
SJC,2017-03-10 11:53,65.00,0.00,0.00
SJC,2017-03-10 12:53,68.00,0.00,6.00
SJC,2017-03-10 13:53,67.00,0.00,6.00
SJC,2017-03-10 14:53,68.00,0.00,4.00
SJC,2017-03-10 15:53,71.00,0.00,4.00
SJC,2017-03-10 16:53,69.00,0.00,11.00
SJC,2017-03-10 17:53,66.00,0.00,9.00
SJC,2017-03-10 18:53,63.00,0.00,7.00
SJC,2017-03-10 19:53,62.00,0.00,9.00
SJC,2017-03-10 20:53,60.00,0.00,5.00
SJC,2017-03-10 21:53,61.00,0.00,0.00
SJC,2017-03-10 22:53,60.00,0.00,0.00
SJC,2017-03-10 23:53,58.00,0.00,0.00
SJC,2017-03-11 00:53,58.00,0.00,0.00
SJC,2017-03-11 01:53,55.00,0.00,0.00
SJC,2017-03-11 02:53,55.00,0.00,0.00
SJC,2017-03-11 03:53,54.00,0.00,3.00
SJC,2017-03-11 04:53,54.00,0.00,0.00
SJC,2017-03-11 05:33,52.00,0.00,0.00
SJC,2017-03-11 05:53,51.00,0.00,3.00
SJC,2017-03-11 06:53,52.00,0.00,0.00
SJC,2017-03-11 07:53,56.00,0.00,0.00
SJC,2017-03-11 08:53,59.00,0.00,0.00
SJC,2017-03-11 09:53,64.00,0.00,4.00
SJC,2017-03-11 10:53,66.00,0.00,3.00
SJC,2017-03-11 11:53,70.00,0.00,8.00
SJC,2017-03-11 12:53,72.00,0.00,6.00
SJC,2017-03-11 13:53,70.00,0.00,8.00
SJC,2017-03-11 14:53,72.00,0.00,12.00
SJC,2017-03-11 15:53,69.00,0.00,12.00
SJC,2017-03-11 16:53,66.00,0.00,13.00
SJC,2017-03-11 17:53,63.00,0.00,11.00
SJC,2017-03-11 18:53,61.00,0.00,6.00
SJC,2017-03-11 19:53,58.00,0.00,9.00
SJC,2017-03-11 20:53,56.00,0.00,7.00
SJC,2017-03-11 21:53,54.00,0.00,4.00
SJC,2017-03-11 22:53,53.00,0.00,5.00
SJC,2017-03-11 23:53,53.00,0.00,3.00
SJC,2017-03-12 00:16,54.00,0.00,0.00
SJC,2017-03-12 00:53,54.00,0.00,0.00
SJC,2017-03-12 01:16,54.00,0.00,0.00
SJC,2017-03-12 01:53,53.00,0.00,0.00
SJC,2017-03-12 03:53,51.00,0.00,0.00
SJC,2017-03-12 04:53,52.00,0.00,0.00
SJC,2017-03-12 05:03,52.00,0.00,0.00
SJC,2017-03-12 05:53,51.00,0.00,3.00
SJC,2017-03-12 06:53,52.00,0.00,0.00
SJC,2017-03-12 07:02,51.00,0.00,0.00
SJC,2017-03-12 07:12,51.00,0.00,0.00
SJC,2017-03-12 07:16,51.00,0.00,0.00
SJC,2017-03-12 07:30,51.00,0.00,0.00
SJC,2017-03-12 07:41,51.00,0.00,3.00
SJC,2017-03-12 07:53,52.00,0.00,0.00
SJC,2017-03-12 08:07,51.00,0.00,0.00
SJC,2017-03-12 08:11,51.00,0.00,0.00
SJC,2017-03-12 08:22,51.00,0.00,0.00
SJC,2017-03-12 08:53,51.00,0.00,0.00
SJC,2017-03-12 09:21,52.00,0.00,0.00
SJC,2017-03-12 09:30,51.80,0.00,0.00
SJC,2017-03-12 09:37,53.00,0.00,0.00
SJC,2017-03-12 09:45,53.00,0.00,0.00
SJC,2017-03-12 09:53,54.00,0.00,3.00
SJC,2017-03-12 10:53,62.00,0.00,3.00
SJC,2017-03-12 11:53,66.00,0.00,5.00
SJC,2017-03-12 12:53,68.00,0.00,7.00
SJC,2017-03-12 13:37,72.00,0.00,6.00
SJC,2017-03-12 13:53,72.00,0.00,5.00
SJC,2017-03-12 14:53,75.00,0.00,7.00
SJC,2017-03-12 15:53,75.00,0.00,10.00
SJC,2017-03-12 16:53,73.00,0.00,10.00
SJC,2017-03-12 17:53,70.00,0.00,9.00
SJC,2017-03-12 18:53,64.00,0.00,9.00
SJC,2017-03-12 19:53,61.00,0.00,10.00
SJC,2017-03-12 20:53,57.00,0.00,4.00
SJC,2017-03-12 21:53,58.00,0.00,0.00
SJC,2017-03-12 22:53,58.00,0.00,3.00
SJC,2017-03-12 23:53,56.00,0.00,0.00
SJC,2017-03-13 00:53,55.00,0.00,3.00
SJC,2017-03-13 01:53,50.00,0.00,3.00
SJC,2017-03-13 02:53,51.00,0.00,0.00
SJC,2017-03-13 03:53,51.00,0.00,0.00
SJC,2017-03-13 04:53,50.00,0.00,0.00
SJC,2017-03-13 05:53,49.00,0.00,3.00
SJC,2017-03-13 06:53,49.00,0.00,0.00
SJC,2017-03-13 07:53,50.00,0.00,0.00
SJC,2017-03-13 08:53,54.00,0.00,0.00
SJC,2017-03-13 09:53,60.00,0.00,0.00
SJC,2017-03-13 10:53,63.00,0.00,0.00
SJC,2017-03-13 11:53,68.00,0.00,5.00
SJC,2017-03-13 12:53,71.00,0.00,0.00
SJC,2017-03-13 13:53,75.00,0.00,3.00
SJC,2017-03-13 14:53,78.00,0.00,0.00
SJC,2017-03-13 15:53,76.00,0.00,7.00
SJC,2017-03-13 16:53,77.00,0.00,6.00
SJC,2017-03-13 17:53,75.00,0.00,6.00
SJC,2017-03-13 18:53,71.00,0.00,6.00
SJC,2017-03-13 19:53,68.00,0.00,5.00
SJC,2017-03-13 20:53,68.00,0.00,3.00
SJC,2017-03-13 21:53,68.00,0.00,0.00
SJC,2017-03-13 22:53,64.00,0.00,0.00
SJC,2017-03-13 23:53,62.00,0.00,3.00
SJC,2017-03-14 00:53,60.00,0.00,3.00
SJC,2017-03-14 01:53,57.00,0.00,3.00
SJC,2017-03-14 02:53,57.00,0.00,3.00
SJC,2017-03-14 03:53,55.00,0.00,3.00
SJC,2017-03-14 04:53,56.00,0.00,0.00
SJC,2017-03-14 05:53,54.00,0.00,0.00
SJC,2017-03-14 06:53,54.00,0.00,0.00
SJC,2017-03-14 07:53,56.00,0.00,0.00
SJC,2017-03-14 07:58,56.00,0.00,0.00
SJC,2017-03-14 08:53,60.00,0.00,0.00
SJC,2017-03-14 09:53,64.00,0.00,0.00
SJC,2017-03-14 10:53,69.00,0.00,0.00
SJC,2017-03-14 11:53,73.00,0.00,0.00
SJC,2017-03-14 12:53,75.00,0.00,6.00
SJC,2017-03-14 13:53,78.00,0.00,6.00
SJC,2017-03-14 14:53,79.00,0.00,7.00
SJC,2017-03-14 15:53,81.00,0.00,7.00
SJC,2017-03-14 16:53,76.00,0.00,13.00
SJC,2017-03-14 17:53,74.00,0.00,10.00
SJC,2017-03-14 18:53,71.00,0.00,8.00
SJC,2017-03-14 19:53,67.00,0.00,7.00
SJC,2017-03-14 20:53,64.00,0.00,7.00
SJC,2017-03-14 21:53,62.00,0.00,5.00
SJC,2017-03-14 22:53,63.00,0.00,0.00
SJC,2017-03-14 23:53,62.00,0.00,3.00
SJC,2017-03-15 00:53,61.00,0.00,0.00
SJC,2017-03-15 01:53,60.00,0.00,3.00
SJC,2017-03-15 02:53,57.00,0.00,6.00
SJC,2017-03-15 03:53,58.00,0.00,0.00
SJC,2017-03-15 04:53,55.00,0.00,0.00
SJC,2017-03-15 05:53,54.00,0.00,3.00
SJC,2017-03-15 06:53,55.00,0.00,5.00
SJC,2017-03-15 07:53,56.00,0.00,8.00
SJC,2017-03-15 08:53,57.00,0.00,3.00
SJC,2017-03-15 09:53,58.00,0.00,3.00
SJC,2017-03-15 10:23,59.00,0.00,4.00
SJC,2017-03-15 10:53,61.00,0.00,0.00
SJC,2017-03-15 11:53,65.00,0.00,0.00
SJC,2017-03-15 12:53,69.00,0.00,0.00
SJC,2017-03-15 13:53,69.00,0.00,8.00
SJC,2017-03-15 14:53,66.00,0.00,11.00
SJC,2017-03-15 15:53,65.00,0.00,13.00
SJC,2017-03-15 16:53,63.00,0.00,10.00
SJC,2017-03-15 17:53,61.00,0.00,13.00
SJC,2017-03-15 18:53,59.00,0.00,12.00
SJC,2017-03-15 19:53,59.00,0.00,9.00
SJC,2017-03-15 20:53,57.00,0.00,7.00
SJC,2017-03-15 21:53,57.00,0.00,6.00
SJC,2017-03-15 22:53,57.00,0.00,3.00
SJC,2017-03-15 23:53,56.00,0.00,3.00
SJC,2017-03-16 00:53,56.00,0.00,3.00
SJC,2017-03-16 01:53,54.00,0.00,0.00
SJC,2017-03-16 02:53,55.00,0.00,0.00
SJC,2017-03-16 03:53,55.00,0.00,0.00
SJC,2017-03-16 04:32,55.00,0.00,3.00
SJC,2017-03-16 04:53,56.00,0.00,0.00
SJC,2017-03-16 05:53,57.00,0.00,0.00
SJC,2017-03-16 06:53,57.00,0.00,3.00
SJC,2017-03-16 07:53,58.00,0.00,0.00
SJC,2017-03-16 08:53,60.00,0.00,0.00
SJC,2017-03-16 09:53,60.00,0.00,5.00
SJC,2017-03-16 10:53,62.00,0.00,0.00
SJC,2017-03-16 11:53,64.00,0.00,4.00
SJC,2017-03-16 12:15,65.00,0.00,7.00
SJC,2017-03-16 12:53,66.00,0.00,6.00
SJC,2017-03-16 13:53,67.00,0.00,6.00
SJC,2017-03-16 14:53,69.00,0.00,10.00
SJC,2017-03-16 15:53,69.00,0.00,12.00
SJC,2017-03-16 16:53,64.00,0.00,12.00
SJC,2017-03-16 17:53,63.00,0.00,13.00
SJC,2017-03-16 18:53,61.00,0.00,12.00
SJC,2017-03-16 19:53,58.00,0.00,10.00
SJC,2017-03-16 20:53,58.00,0.00,10.00
SJC,2017-03-16 21:53,56.00,0.00,6.00
SJC,2017-03-16 22:53,56.00,0.00,4.00
SJC,2017-03-16 23:53,53.00,0.00,0.00
SJC,2017-03-17 00:53,53.00,0.00,0.00
SJC,2017-03-17 01:53,52.00,0.00,3.00
SJC,2017-03-17 02:53,51.00,0.00,0.00
SJC,2017-03-17 03:53,50.00,0.00,0.00
SJC,2017-03-17 04:53,47.00,0.00,5.00
SJC,2017-03-17 05:53,48.00,0.00,0.00
SJC,2017-03-17 06:53,50.00,0.00,0.00
SJC,2017-03-17 07:53,51.00,0.00,0.00
SJC,2017-03-17 08:53,54.00,0.00,0.00
SJC,2017-03-17 09:53,59.00,0.00,0.00
SJC,2017-03-17 10:53,64.00,0.00,3.00
SJC,2017-03-17 11:53,66.00,0.00,0.00
SJC,2017-03-17 12:53,71.00,0.00,4.00
SJC,2017-03-17 13:53,73.00,0.00,3.00
SJC,2017-03-17 14:53,75.00,0.00,6.00
SJC,2017-03-17 15:53,77.00,0.00,6.00
SJC,2017-03-17 16:53,77.00,0.00,7.00
SJC,2017-03-17 17:53,75.00,0.00,5.00
SJC,2017-03-17 18:53,69.00,0.00,9.00
SJC,2017-03-17 19:53,63.00,0.00,7.00
SJC,2017-03-17 20:53,62.00,0.00,7.00
SJC,2017-03-17 21:53,61.00,0.00,4.00
SJC,2017-03-17 22:53,62.00,0.00,3.00
SJC,2017-03-17 23:53,61.00,0.00,3.00
SJC,2017-03-18 00:53,58.00,0.00,3.00
SJC,2017-03-18 01:53,58.00,0.00,0.00
SJC,2017-03-18 02:53,54.00,0.00,4.00
SJC,2017-03-18 03:32,56.00,0.00,0.00
SJC,2017-03-18 03:53,55.00,0.00,0.00
SJC,2017-03-18 04:53,55.00,0.00,3.00
SJC,2017-03-18 05:53,54.00,0.00,4.00
SJC,2017-03-18 06:27,53.00,0.00,0.00
SJC,2017-03-18 06:53,53.00,0.00,0.00
SJC,2017-03-18 07:53,56.00,0.00,3.00
SJC,2017-03-18 08:53,57.00,0.00,7.00
